,tsne1,tsne2,time
E551_147,16.498652,-14.921,0.18397997496871088
E552_441,10.121214,38.140182,0.5519399249061326
E553_252,-25.698252,-2.1313505,0.31539424280350437
E554_37,57.705044,17.872387,0.04630788485607009
E555_664,-22.792458,-46.94435,0.8310387984981227
E556_281,-24.224321,-57.69903,0.35168961201501875
E557_369,-4.590392,-57.798676,0.4618272841051314
E558_350,6.654404,-37.562363,0.4380475594493116
E559_590,-3.4307365,-47.85166,0.7384230287859824
E560_429,-37.057003,4.440426,0.5369211514392991
E561_54,59.217403,14.404482,0.06758448060075094
E562_612,6.506752,54.41588,0.7659574468085106
E563_296,4.0218887,-33.11549,0.3704630788485607
E564_306,1.2405065,-61.456432,0.3829787234042553
E565_561,-1.8577048,-50.10994,0.7021276595744681
E566_58,54.174854,0.5216674,0.07259073842302878
E567_16,62.046978,21.89814,0.02002503128911139
E568_160,13.419301,-8.005204,0.2002503128911139
E569_405,-5.6751857,-53.16021,0.5068836045056321
E570_395,-32.30525,-2.3294692,0.49436795994993743
E571_645,15.64082,41.758587,0.8072590738423029
E572_94,47.230743,5.629187,0.11764705882352941
E573_666,-3.8370788,33.1293,0.8335419274092616
E574_270,-17.413576,-6.978709,0.3379224030037547
E575_74,42.17476,3.2085795,0.09261576971214018
E576_407,-33.651443,2.399087,0.509386733416771
E577_224,-9.556256,1.9846714,0.28035043804755944
E578_778,-11.271277,38.424187,0.9737171464330413
E579_497,-38.878014,17.493279,0.6220275344180225
E580_76,64.90323,15.770969,0.0951188986232791
E581_194,8.072512,-21.582108,0.2428035043804756
E582_783,-26.92703,-56.51121,0.9799749687108886
E583_555,-12.919507,-67.015396,0.6946182728410513
E584_444,-10.981523,-57.653763,0.5556946182728411
E585_255,-13.846019,-3.0338886,0.3191489361702128
E586_365,-11.954246,-44.833145,0.4568210262828536
E587_200,10.327272,-22.335712,0.2503128911138924
E588_428,4.8172994,30.186441,0.5356695869837297
E589_476,13.49902,-23.950724,0.5957446808510638
E590_730,10.514593,38.04253,0.9136420525657072
E591_429,-40.983936,12.756484,0.5369211514392991
E592_612,-18.726286,49.69864,0.7659574468085106
E593_151,17.636742,-1.7719852,0.18898623279098872
E594_489,0.6245462,-65.02039,0.6120150187734669
E595_622,-3.6143746,35.576374,0.7784730913642053
E596_505,-3.5201833,-68.298874,0.6320400500625782
E597_730,7.939497,43.76807,0.9136420525657072
E598_403,-13.515328,-61.921204,0.5043804755944932
E599_515,-6.919052,52.495728,0.6445556946182729
E600_209,-2.2713776,-9.356296,0.2615769712140175
E601_130,43.845543,-1.010306,0.16270337922403003
E602_788,-21.493174,-67.82092,0.986232790988736
E603_234,-10.711422,-11.304406,0.2928660826032541
E604_86,51.309887,-1.6737063,0.10763454317897372
E605_379,-8.54065,-73.203865,0.47434292866082606
E606_113,41.1359,-11.146345,0.1414267834793492
E607_154,30.08603,-7.6285033,0.1927409261576971
E608_63,62.56403,10.275564,0.07884856070087609
E609_794,-15.6659775,46.326557,0.9937421777221527
E610_10,60.228966,27.79422,0.012515644555694618
E611_230,-8.151513,-7.8202424,0.2878598247809762
E612_617,-16.939676,41.70048,0.772215269086358
E613_231,-4.4048605,-9.538207,0.28911138923654567
E614_277,-3.8272498,-16.012196,0.34668335419274093
E615_422,-42.565445,18.819124,0.5281602002503129
E616_300,-27.080141,-6.7142076,0.37546933667083854
E617_630,13.32156,50.2785,0.7884856070087609
E618_451,-42.74669,18.114742,0.5644555694618273
E619_188,16.639515,-11.833935,0.23529411764705882
E620_424,-29.979511,24.676252,0.5306633291614519
E621_546,-0.7736842,31.26939,0.6833541927409261
E622_494,-5.100051,53.422314,0.6182728410513142
E623_583,3.5192378,29.931782,0.7296620775969962
E624_510,-35.820396,19.484943,0.6382978723404256
E625_599,5.206863,32.50764,0.7496871088861077
E626_747,-16.21766,49.057983,0.934918648310388
E627_774,7.6097527,53.965874,0.9687108886107635
E628_657,15.835137,57.406525,0.8222778473091364
E629_605,-7.1428084,-45.423565,0.7571964956195244
E630_386,-38.890045,6.08793,0.4831038798498123
E631_367,-18.42979,-67.078606,0.4593241551939925
E632_458,3.8735635,28.72398,0.5732165206508135
E633_616,6.9998903,61.56854,0.7709637046307884
E634_133,38.19457,-9.765936,0.16645807259073842
E635_26,55.530296,17.712435,0.03254067584480601
E636_82,51.1797,-0.27728555,0.10262828535669587
E637_229,3.9666243,-48.969856,0.28660826032540676
E638_370,-35.495293,-5.2528462,0.46307884856070086
E639_38,59.377975,8.595188,0.04755944931163955
E640_184,-9.25453,2.2503288,0.23028785982478098
E641_478,-31.672894,23.61927,0.5982478097622027
E642_138,32.759872,-7.309803,0.17271589486858574
E643_733,5.4491854,56.1329,0.9173967459324155
E644_140,24.983507,-5.3981204,0.17521902377972465
E645_297,-39.85054,6.923147,0.3717146433041302
E646_40,57.293762,19.095058,0.05006257822277847
E647_318,-31.378729,-3.143737,0.3979974968710889
E648_20,65.04138,14.955968,0.025031289111389236
E649_110,35.78663,-13.512907,0.1376720901126408
E650_431,-40.05919,12.107014,0.5394242803504381
E651_674,-5.3725963,51.700256,0.8435544430538173
E652_162,24.980799,-4.119535,0.20275344180225283
E653_635,10.380106,52.27529,0.7947434292866082
E654_545,12.973894,48.33318,0.6821026282853567
E655_366,-11.155275,-8.501756,0.45807259073842305
E656_93,42.78303,-2.0643647,0.11639549436795996
E657_723,-11.309896,-60.58459,0.904881101376721
E658_249,9.932507,-28.547495,0.311639549436796
E659_148,22.317232,-13.989694,0.18523153942428036
E660_647,-2.9774559,51.59343,0.8097622027534418
E661_248,0.28023878,-16.487556,0.31038798498122655
E662_387,-20.35788,-58.994923,0.48435544430538174
E663_344,-5.8330083,-68.75676,0.4305381727158949
E664_669,-26.221842,-59.583992,0.83729662077597
E665_272,-10.311542,-7.1390533,0.3404255319148936
E666_737,-9.21586,30.397772,0.9224030037546934
E667_148,32.596718,-7.6444187,0.18523153942428036
E668_723,9.139569,58.94992,0.904881101376721
E669_375,-38.527683,11.058173,0.4693366708385482
E670_415,-44.62032,16.575968,0.5193992490613266
E671_293,-0.5219324,-51.48666,0.3667083854818523
E672_616,4.308778,56.14035,0.7709637046307884
E673_332,-13.203976,1.0656297,0.41551939924906134
E674_211,19.257763,-6.9575934,0.2640801001251564
E675_133,23.753057,-6.0619206,0.16645807259073842
E676_243,-13.472904,-12.987946,0.3041301627033792
E677_793,8.6182165,51.665436,0.9924906132665833
E678_453,-33.359436,21.444664,0.5669586983729662
E679_572,1.3670373,54.45082,0.7158948685857321
E680_636,15.548434,43.319016,0.7959949937421777
E681_792,9.477622,33.455875,0.9912390488110138
E682_685,2.9508278,42.30125,0.8573216520650814
E683_264,-10.901736,-9.08374,0.3304130162703379
E684_372,-13.808693,-54.963295,0.4655819774718398
E685_352,-36.92464,18.65491,0.4405506883604506
E686_396,-42.07893,12.662722,0.4956195244055069
E687_32,56.880653,14.249425,0.04005006257822278
E688_555,-5.8548408,-50.730743,0.6946182728410513
E689_555,-1.1401117,40.36202,0.6946182728410513
E690_316,-29.166382,-10.3524475,0.3954943679599499
E691_457,-12.034488,-40.87221,0.571964956195244
E692_27,63.230076,15.72952,0.03379224030037547
E693_644,14.5690565,42.28584,0.8060075093867334
E694_107,34.174103,-13.3072195,0.13391739674593242
E695_558,-23.22235,-54.564404,0.6983729662077597
E696_509,-10.404499,-65.93716,0.6370463078848561
E697_160,28.77277,-11.29311,0.2002503128911139
E698_356,-0.62463295,-49.763187,0.4455569461827284
E699_611,-23.535206,-54.33998,0.7647058823529411
E700_212,-6.292227,-9.995728,0.26533166458072593
E701_741,-19.964027,52.786484,0.9274092615769712
E702_729,-25.6156,-49.474983,0.9123904881101377
E703_108,35.455704,-8.99754,0.13516896120150187
E704_606,-5.9695253,61.718334,0.7584480600750939
E705_579,-7.140393,48.06141,0.7246558197747184
E706_650,13.057589,39.008003,0.8135168961201502
E707_19,60.796173,22.286924,0.023779724655819776
E708_417,-22.81609,34.197712,0.5219023779724656
E709_492,-18.882849,-51.785126,0.6157697121401752
E710_793,-14.350204,-45.189785,0.9924906132665833
E711_692,-7.4843373,-69.59027,0.8660826032540676
E712_568,-10.059034,-60.891747,0.7108886107634543
E713_597,-19.118921,42.187805,0.7471839799749687
E714_407,-21.317492,-62.96495,0.509386733416771
E715_439,-6.568372,-66.441345,0.5494367959949937
E716_472,-41.591007,20.35614,0.590738423028786
E717_640,4.1278267,42.239918,0.8010012515644556
E718_690,-12.299504,-52.658066,0.8635794743429287
E719_168,-4.447143,-7.164324,0.21026282853566958
E720_364,-30.589785,23.834948,0.4555694618272841
E721_188,21.391476,-3.7458336,0.23529411764705882
E722_318,-25.655256,-2.96226,0.3979974968710889
E723_58,52.206646,6.0207624,0.07259073842302878
E724_262,9.630273,-30.215258,0.327909887359199
E725_536,-15.769919,35.601463,0.6708385481852316
E726_638,8.309821,35.4877,0.7984981226533167
E727_396,-8.780733,-45.368004,0.4956195244055069
E728_262,-16.674126,-5.2341757,0.327909887359199
E729_469,-6.7501187,40.35432,0.5869837296620776
E730_166,19.2432,-3.599969,0.20775969962453067
E731_347,-22.908455,-3.6667619,0.43429286608260326
E732_621,10.722474,55.453148,0.7772215269086358
E733_787,-19.499126,-50.231693,0.9849812265331664
E734_710,-0.7542607,41.862198,0.8886107634543179
E735_493,8.294557,56.432194,0.6170212765957447
E736_349,-22.917294,32.739418,0.43679599499374216
E737_176,13.091377,-11.739448,0.2202753441802253
E738_81,60.28532,16.751362,0.10137672090112641
E739_602,4.5488696,-62.201454,0.753441802252816
E740_435,-20.645226,-55.013916,0.5444305381727159
E741_357,-35.962543,9.151774,0.44680851063829785
E742_737,-5.445884,55.9771,0.9224030037546934
E743_49,60.725574,8.89392,0.06132665832290363
E744_722,10.482116,29.271095,0.9036295369211514
E745_367,-26.33776,-56.110336,0.4593241551939925
E746_565,-2.3007483,57.21604,0.7071339173967459
E747_683,-23.209198,36.021526,0.8548185231539425
E748_636,-7.891375,41.95087,0.7959949937421777
E749_165,12.880434,-14.263887,0.2065081351689612
E750_188,-6.7408075,-2.1554437,0.23529411764705882
E751_280,8.489633,-31.644053,0.3504380475594493
E752_518,-40.379513,14.151895,0.6483103879849812
E753_431,-31.45014,24.967484,0.5394242803504381
E754_727,-19.709732,-68.34419,0.9098873591989988
E755_668,-9.056009,29.85932,0.8360450563204005
E756_606,-6.377425,-60.203114,0.7584480600750939
E757_766,-9.939673,56.3104,0.9586983729662077
E758_184,26.667557,-10.189792,0.23028785982478098
E759_101,50.60499,6.0209584,0.12640801001251564
E760_447,-24.032253,28.30219,0.5594493116395495
E761_787,10.185214,59.905315,0.9849812265331664
E762_51,60.619125,13.400819,0.06382978723404255
E763_481,1.2898049,33.01839,0.6020025031289111
E764_397,-25.359419,-5.4009876,0.49687108886107634
E765_443,-30.88886,23.765142,0.5544430538172715
E766_639,-11.169552,-61.360886,0.799749687108886
E767_241,-11.061533,-6.4533715,0.3016270337922403
E768_466,-0.145094,-66.13513,0.5832290362953693
E769_678,-22.8089,-56.672367,0.8485607008760951
E770_419,-37.42128,10.181283,0.5244055068836045
E771_419,-16.559448,-56.970028,0.5244055068836045
E772_752,6.6147766,57.68095,0.9411764705882353
E773_379,-6.34896,-71.117905,0.47434292866082606
E774_728,4.0940933,48.59748,0.9111389236545682
E775_303,-28.44153,0.10317893,0.37922403003754696
E776_290,-16.082932,-61.118927,0.36295369211514394
E777_145,36.920452,-2.0767596,0.18147684605757197
E778_155,28.101984,-5.873232,0.1939924906132666
E779_258,-21.229916,-57.0613,0.32290362953692114
E780_665,0.16257007,53.07801,0.8322903629536921
E781_423,6.6856275,-55.583664,0.5294117647058824
E782_731,3.1431627,37.961338,0.9148936170212766
E783_579,-13.676636,-54.988285,0.7246558197747184
E784_552,1.4274951,-62.313587,0.690863579474343
E785_517,-11.667783,-55.320103,0.6470588235294118
E786_753,-22.48739,-53.201717,0.9424280350438048
E787_65,50.20233,12.622115,0.08135168961201501
E788_133,34.183098,-15.480888,0.16645807259073842
E789_172,16.98822,-5.729628,0.21526908635794745
E790_304,-23.205051,-5.975638,0.3804755944931164
E791_636,6.67028,-56.392628,0.7959949937421777
E792_408,-27.2621,-56.702007,0.5106382978723404
E793_42,56.134377,9.1758795,0.052565707133917394
E794_6,60.5152,30.486649,0.007509386733416771
E795_432,-3.312046,-49.741413,0.5406758448060075
E796_580,-21.205685,-62.63776,0.7259073842302879
E797_512,-16.325718,-56.84466,0.6408010012515645
E798_17,61.713013,22.521776,0.02127659574468085
E799_586,15.337014,32.476406,0.7334167709637046
E800_644,-26.05273,-59.622948,0.8060075093867334
E801_272,7.251668,-35.193382,0.3404255319148936
E802_484,-17.02691,41.069645,0.6057571964956195
E803_658,5.022863,53.64786,0.8235294117647058
E804_291,-21.29069,-5.091611,0.3642052565707134
E805_102,45.43075,0.9858314,0.1276595744680851
E806_138,31.30101,-5.380223,0.17271589486858574
E807_305,-33.30088,6.308407,0.38172715894868586
E808_62,61.595497,10.723869,0.07759699624530664
E809_746,-23.884157,-50.37964,0.9336670838548186
E810_378,-38.276524,10.120477,0.47309136420525655
E811_713,-6.5147443,-49.00088,0.8923654568210263
E812_711,6.7845745,32.626865,0.8898623279098874
E813_556,-14.192244,-44.77897,0.6958698372966208
E814_525,-12.499847,51.004036,0.6570713391739674
E815_372,-34.341152,12.357949,0.4655819774718398
E816_393,-39.459217,16.419184,0.4918648310387985
E817_485,-0.71181124,48.4963,0.6070087609511889
E818_550,-26.44921,28.33837,0.688360450563204
E819_746,11.6824665,45.073914,0.9336670838548186
E820_245,0.9366155,-9.001691,0.30663329161451813
E821_45,55.38381,13.117999,0.056320400500625784
E822_165,15.219135,-6.8880196,0.2065081351689612
E823_623,-2.081612,49.37964,0.7797246558197747
E824_620,-11.345973,-63.75285,0.7759699624530664
E825_107,46.48008,-5.067431,0.13391739674593242
E826_55,54.192688,0.7234016,0.0688360450563204
E827_102,42.396156,-8.579724,0.1276595744680851
E828_117,44.77748,-2.7104475,0.14643304130162704
E829_164,22.786789,-7.2470093,0.20525657071339173
E830_269,-12.378283,-6.659168,0.33667083854818525
E831_242,-16.488108,-8.137358,0.30287859824780977
E832_172,25.268728,-9.375002,0.21526908635794745
E833_516,-26.730108,25.775274,0.6458072590738423
E834_683,3.950758,-47.498062,0.8548185231539425
E835_791,-7.5841756,-63.998497,0.9899874843554443
E836_499,-4.309277,47.14635,0.6245306633291614
E837_621,16.668085,49.08255,0.7772215269086358
E838_749,-8.436836,31.997583,0.9374217772215269
E839_461,0.35124063,41.790886,0.5769712140175219
E840_601,-12.646912,-65.467896,0.7521902377972466
E841_35,52.205395,13.120073,0.04380475594493116
E842_266,-13.5287075,-7.985618,0.33291614518147683
E843_118,22.679012,-7.2621593,0.1476846057571965
E844_53,51.27751,11.879461,0.06633291614518148
E845_418,2.1408763,-66.753685,0.523153942428035
E846_607,-4.102132,40.472782,0.7596996245306633
E847_80,49.908363,4.3278265,0.10012515644555695
E848_435,-41.88782,14.227262,0.5444305381727159
E849_219,3.4644654,-19.755201,0.27409261576971217
E850_209,-11.713935,-14.258207,0.2615769712140175
E851_184,12.381925,-15.494767,0.23028785982478098
E852_456,0.73529565,-42.930317,0.5707133917396746
E853_291,-32.543976,2.428859,0.3642052565707134
E854_118,34.97776,-3.4671648,0.1476846057571965
E855_778,-4.540473,35.63191,0.9737171464330413
E856_219,-7.0157595,-2.0261424,0.27409261576971217
E857_302,-22.376657,-3.3050723,0.37797246558197745
E858_381,-44.19756,18.224749,0.47684605757196497
E859_377,-3.8698137,-55.940617,0.4718397997496871
E860_263,9.664022,-31.364197,0.32916145181476847
E861_504,0.4994495,42.863182,0.6307884856070087
E862_416,-41.47707,15.879043,0.5206508135168961
E863_81,52.15922,-1.9964265,0.10137672090112641
E864_391,-7.3687954,-57.555664,0.48936170212765956
E865_114,26.435196,-5.777974,0.14267834793491865
E866_495,-16.220545,37.437107,0.6195244055068836
E867_645,-4.305723,-65.79228,0.8072590738423029
E868_221,-6.934732,-12.256433,0.2765957446808511
E869_346,-15.248777,-56.287308,0.4330413016270338
E870_225,9.800143,-27.696314,0.2816020025031289
E871_195,8.74511,-22.911055,0.24405506883604505
E872_498,-15.313863,45.92896,0.623279098873592
E873_583,-16.719664,-47.381508,0.7296620775969962
E874_534,12.143663,30.049196,0.6683354192740926
E875_511,-10.511599,47.454674,0.639549436795995
E876_691,1.854168,36.34543,0.8648310387984981
E877_26,65.202324,17.299368,0.03254067584480601
E878_631,4.553762,29.42397,0.7897371714643304
E879_377,-24.311207,-52.178566,0.4718397997496871
E880_185,2.6697552,-12.875588,0.23153942428035043
E881_685,-21.329239,-63.722137,0.8573216520650814
E882_55,62.6085,14.135653,0.0688360450563204
E883_418,-36.53581,13.680686,0.523153942428035
E884_683,-14.287001,-52.42356,0.8548185231539425
E885_343,3.481079,-39.45833,0.4292866082603254
E886_73,51.61989,8.620195,0.09136420525657071
E887_381,-6.9175315,-50.482643,0.47684605757196497
E888_507,-28.49109,28.848389,0.6345431789737171
E889_617,-2.512116,61.889713,0.772215269086358
E890_762,-18.509129,50.78229,0.9536921151439299
E891_532,6.430357,39.74235,0.6658322903629537
E892_584,4.615709,42.630184,0.7309136420525657
E893_75,53.34123,-0.8541407,0.09386733416770963
E894_503,-38.273994,12.720631,0.6295369211514393
E895_84,47.470406,1.1003969,0.10513141426783479
E896_392,-34.804115,-1.2693034,0.490613266583229
E897_26,54.36994,14.197974,0.03254067584480601
E898_227,6.948927,-16.694054,0.28410513141426785
E899_24,62.688637,20.094776,0.030037546933667083
E900_316,-34.01637,-3.0921085,0.3954943679599499
E901_607,-6.050174,-52.679096,0.7596996245306633
E902_653,-14.111229,-47.727554,0.8172715894868585
E903_378,-0.6316775,29.603098,0.47309136420525655
E904_466,-15.225136,47.235405,0.5832290362953693
E905_200,3.0994844,-11.753887,0.2503128911138924
E906_713,-10.279816,-49.334816,0.8923654568210263
E907_206,-6.1483283,-8.846246,0.25782227784730916
E908_631,-8.996472,58.408234,0.7897371714643304
E909_96,40.55429,-8.042866,0.12015018773466833
E910_787,-1.5545081,-46.302696,0.9849812265331664
E911_590,-19.985958,52.857113,0.7384230287859824
E912_384,-43.233273,13.097563,0.4806007509386733
E913_158,33.01081,-10.308686,0.19774718397997496
E914_505,-0.30641896,31.858906,0.6320400500625782
E915_371,-12.179115,-43.020252,0.4643304130162703
E916_469,-43.916393,16.261066,0.5869837296620776
E917_264,-5.2875557,-16.27337,0.3304130162703379
E918_404,-43.28454,14.638696,0.5056320400500626
E919_792,-8.766541,48.072655,0.9912390488110138
E920_164,16.427137,-6.1424437,0.20525657071339173
E921_322,-28.85255,-2.0417128,0.4030037546933667
E922_207,-7.2763963,-6.8021197,0.2590738423028786
E923_271,-15.177363,1.2015542,0.33917396745932415
E924_168,4.068136,-12.264749,0.21026282853566958
E925_733,-5.4210773,-57.16252,0.9173967459324155
E926_181,12.283389,-17.18596,0.2265331664580726
E927_401,2.1629872,-45.795536,0.5018773466833542
E928_383,-34.360374,-1.8926613,0.4793491864831039
E929_501,-13.125512,38.835182,0.6270337922403004
E930_512,-5.209324,42.763477,0.6408010012515645
E931_665,7.122382,46.342083,0.8322903629536921
E932_228,-21.906713,-8.860134,0.2853566958698373
E933_293,-30.848785,21.467796,0.3667083854818523
E934_390,-36.746567,16.179024,0.4881101376720901
E935_345,3.7389317,-52.237568,0.43178973717146435
E936_223,3.8522959,-11.866738,0.27909887359199
E937_751,-2.9347014,28.704845,0.9399249061326659
E938_513,-30.26736,21.881403,0.6420525657071339
E939_385,-31.780148,0.6387834,0.4818523153942428
E940_371,-35.88232,9.834645,0.4643304130162703
E941_4,60.025,32.63356,0.0050062578222778474
E942_515,-11.497309,-55.77122,0.6445556946182729
E943_75,50.880905,9.013418,0.09386733416770963
E944_403,-2.517976,-54.554955,0.5043804755944932
E945_407,-23.299156,-56.30246,0.509386733416771
E946_741,0.10508005,-67.387825,0.9274092615769712
E947_468,-13.959955,31.502485,0.5857321652065082
E948_141,18.928637,-3.8245938,0.17647058823529413
E949_179,9.5749235,-10.255982,0.22403003754693368
E950_144,17.789103,-12.1048,0.1802252816020025
E951_186,13.992221,-7.396596,0.2327909887359199
E952_510,-9.130446,61.506058,0.6382978723404256
E953_739,14.067215,39.006546,0.9249061326658323
E954_588,-9.926414,-45.46374,0.7359198998748435
E955_375,-30.178244,-2.7319975,0.4693366708385482
E956_644,-12.304223,37.163128,0.8060075093867334
E957_273,-5.6773653,-15.866481,0.34167709637046306
E958_648,-9.180352,-67.15922,0.8110137672090113
E959_133,29.688215,-11.059127,0.16645807259073842
E960_96,43.63939,-8.801159,0.12015018773466833
E961_448,10.16269,60.035145,0.5607008760951189
E962_344,-38.16052,4.6222377,0.4305381727158949
E963_395,-30.787138,25.120375,0.49436795994993743
E964_19,64.12801,15.973356,0.023779724655819776
E965_162,14.523168,-7.03889,0.20275344180225283
E966_518,-35.894943,6.620083,0.6483103879849812
E967_730,-5.638121,53.692005,0.9136420525657072
E968_75,58.836407,12.442829,0.09386733416770963
E969_286,11.780411,-28.843184,0.3579474342928661
E970_527,2.4279613,53.554005,0.6595744680851063
E971_664,-9.243822,29.272188,0.8310387984981227
E972_225,-9.44042,-14.153417,0.2816020025031289
E973_693,-18.687473,-65.83272,0.867334167709637
E974_57,53.167587,10.840316,0.07133917396745933
E975_600,18.425488,43.26399,0.7509386733416771
E976_517,-18.5059,33.871357,0.6470588235294118
E977_476,-25.67386,-49.60223,0.5957446808510638
E978_197,-10.190206,-13.4361725,0.246558197747184
E979_421,-24.59874,-67.81793,0.5269086357947435
E980_660,-6.6761665,52.199078,0.8260325406758448
E981_624,-0.74010664,37.40186,0.7809762202753442
E982_125,28.921663,-9.437666,0.15644555694618273
E983_148,24.898073,-10.46047,0.18523153942428036
E984_187,7.4784503,-14.3688545,0.23404255319148937
E985_453,11.021193,55.549084,0.5669586983729662
E986_732,10.083927,27.825802,0.9161451814768461
E987_777,-24.035505,-53.85397,0.9724655819774718
E988_653,-3.9018314,-56.100067,0.8172715894868585
E989_541,-1.8751973,28.33489,0.6770963704630788
E990_230,-4.823763,-11.125841,0.2878598247809762
E991_152,24.707758,-5.839843,0.1902377972465582
E992_740,-13.720556,32.007217,0.9261576971214017
E993_499,-12.405141,55.31179,0.6245306633291614
E994_571,-7.6321926,-69.59625,0.7146433041301627
E995_508,-9.989802,-70.834435,0.6357947434292867
E996_63,53.94561,3.336499,0.07884856070087609
E997_552,4.9736433,-52.207283,0.690863579474343
E998_567,1.6432934,49.194565,0.7096370463078848
E999_580,-7.8668375,-60.764336,0.7259073842302879
E1000_739,12.50213,45.524715,0.9249061326658323
E1001_338,-33.425236,-6.8282027,0.4230287859824781
E1002_308,-35.593792,6.226233,0.3854818523153942
E1003_33,63.423397,10.67009,0.04130162703379224
E1004_619,1.7544403,-48.015778,0.7747183979974969
E1005_593,-27.01347,-55.944405,0.7421777221526908
E1006_790,-7.3472486,56.717175,0.9887359198998749
E1007_151,28.73718,-8.017215,0.18898623279098872
E1008_706,3.6201234,31.772886,0.8836045056320401
E1009_724,-6.322716,-54.050278,0.9061326658322904
E1010_708,5.5557127,52.479282,0.886107634543179
E1011_28,62.76363,7.758541,0.03504380475594493
E1012_184,0.84246665,-8.659361,0.23028785982478098
E1013_584,5.6707816,37.950764,0.7309136420525657
E1014_160,19.731598,-3.6409974,0.2002503128911139
E1015_794,-21.5681,-70.208374,0.9937421777221527
E1016_368,-27.546537,24.731642,0.46057571964956195
E1017_86,45.85733,0.64268655,0.10763454317897372
E1018_488,0.17976208,-44.455193,0.6107634543178974
E1019_53,58.266273,11.630539,0.06633291614518148
E1020_519,-17.592728,39.26064,0.6495619524405507
E1021_760,13.095966,31.657896,0.951188986232791
E1022_228,-11.483218,-1.6422203,0.2853566958698373
E1023_618,-10.993362,51.312454,0.7734668335419274
E1024_653,7.001524,53.464134,0.8172715894868585
E1025_471,-32.478046,25.347675,0.5894868585732165
E1026_529,1.846792,45.909184,0.6620775969962454
E1027_510,3.5636926,35.392044,0.6382978723404256
E1028_614,-2.131794,44.376858,0.7684605757196495
E1029_660,-3.919761,58.492584,0.8260325406758448
E1030_124,37.811764,-0.87039536,0.15519399249061328
E1031_711,-19.282064,-62.88765,0.8898623279098874
E1032_549,2.179293,59.052963,0.6871088861076345
E1033_525,-1.5734258,38.792255,0.6570713391739674
E1034_274,-25.711023,-51.598537,0.3429286608260325
E1035_573,7.6077986,-26.187729,0.7171464330413017
E1036_77,54.431625,5.0014334,0.09637046307884856
E1037_676,-19.273159,45.7498,0.8460575719649562
E1038_601,-21.471407,-68.45576,0.7521902377972466
E1039_630,2.8143613,61.010334,0.7884856070087609
E1040_690,4.549421,60.555943,0.8635794743429287
E1041_89,53.79158,6.9336734,0.1113892365456821
E1042_715,-10.292392,50.718033,0.8948685857321652
E1043_365,-42.287502,18.395466,0.4568210262828536
E1044_75,55.685966,4.783519,0.09386733416770963
E1045_670,-27.504032,-55.319122,0.8385481852315394
E1046_68,58.140625,11.952279,0.0851063829787234
E1047_781,-3.3686035,33.20804,0.9774718397997497
E1048_750,-13.72561,34.470623,0.9386733416770964
E1049_547,-7.081409,30.696579,0.6846057571964956
E1050_785,-17.124172,48.731922,0.9824780976220275
E1051_222,2.8351572,-8.922513,0.27784730913642053
E1052_160,30.598557,-9.967385,0.2002503128911139
E1053_99,45.420773,-4.9138584,0.12390488110137672
E1054_656,7.879879,48.173176,0.8210262828535669
E1055_632,7.1796646,49.04139,0.7909887359198998
E1056_758,11.452435,48.844704,0.9486858573216521
E1057_477,-15.262785,39.127815,0.5969962453066333
E1058_570,4.957384,45.32264,0.7133917396745932
E1059_398,0.8374297,-65.260635,0.4981226533166458
E1060_107,43.431454,-6.869752,0.13391739674593242
E1061_769,2.3060129,-48.46994,0.9624530663329162
E1062_279,-8.6815405,-15.578065,0.34918648310387984
E1063_559,-22.788132,28.878954,0.6996245306633292
E1064_202,-9.443947,2.730552,0.2528160200250313
E1065_678,-15.261434,-66.06955,0.8485607008760951
E1066_638,-20.830936,-66.75189,0.7984981226533167
E1067_445,-17.020876,-51.187164,0.5569461827284106
E1068_155,29.269213,-5.210957,0.1939924906132666
E1069_759,-11.37274,-54.923634,0.9499374217772215
E1070_540,-25.109762,-53.01827,0.6758448060075094
E1071_156,42.156578,-10.618971,0.19524405506883605
E1072_482,-12.412059,-62.818333,0.6032540675844806
E1073_597,5.582918,56.058228,0.7471839799749687
E1074_233,-18.552202,-7.628769,0.29161451814768463
E1075_153,8.253661,-23.776579,0.19148936170212766
E1076_751,-3.1399753,52.211124,0.9399249061326659
E1077_279,-15.278096,-7.841839,0.34918648310387984
E1078_535,1.3793622,32.76631,0.6695869837296621
E1079_228,-13.946945,-11.484449,0.2853566958698373
E1080_131,28.521297,-13.664823,0.1639549436795995
E1081_569,-18.622585,-53.636658,0.7121401752190237
E1082_456,-22.047867,32.17568,0.5707133917396746
E1083_244,-7.139325,-16.839355,0.3053817271589487
E1084_71,47.963337,6.272142,0.08886107634543179
E1085_185,15.255077,-16.904772,0.23153942428035043
E1086_432,-24.080423,30.65529,0.5406758448060075
E1087_629,-2.015706,44.078854,0.7872340425531915
E1088_738,-0.29462293,47.395077,0.9236545682102628
E1089_18,60.578503,23.22705,0.02252816020025031
E1090_443,-33.167873,18.840174,0.5544430538172715
E1091_655,-11.316654,51.45655,0.8197747183979975
E1092_316,-7.195164,-64.15313,0.3954943679599499
E1093_404,3.7715583,-57.37823,0.5056320400500626
E1094_330,-30.510248,-2.3093379,0.4130162703379224
E1095_65,56.925896,10.792827,0.08135168961201501
E1096_527,-3.7030888,-46.071274,0.6595744680851063
E1097_409,-37.030056,21.704002,0.5118898623279099
E1098_570,-9.564008,39.535946,0.7133917396745932
